core_id,is_validated,generator_provider,generator_model,generator_sample_id,generator_bucket,judge_provider,judge_model,judge_bucket,is_matching,pair_type,gold_has_induced_error,contains_factual_error,verdict,wrong_claim,supporting_source_passage_id,modified_passage_ids,perturbation_type,behavior_label
garage_core_556daf13316f,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,,4,entity_substitution,unrelated_or_failed
garage_core_556e0e1b9c1a,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,14,7,relation_inversion,refusal_or_insufficient
garage_core_56ba1db1c3f3,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,False,correct,,,0,causal_change,context_follow
garage_core_571ec6b8bd0e,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,"""Some passages say political instability and Eurozone uncertainty can increase demand for the euro as a perceived safe and stable asset, supporting or appreciating it [2][3][4][13].""",2,0;2;3;4;13,relation_inversion,both_claims
garage_core_573aea47f734,False,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,,4,numerical_shift,unrelated_or_failed
garage_core_57680dedc9f2,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,,2,negation_modality,memory_override
garage_core_57f7d32da9f7,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,,0;1,location_change,unrelated_or_failed
garage_core_58155d52c330,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,7,0;5;6;8;10;11;14,numerical_shift,unrelated_or_failed
garage_core_59f2144f9fee,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,,2,location_change,unrelated_or_failed
garage_core_5bd46fb87695,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,11,5;6,relation_inversion,unrelated_or_failed
garage_core_5cbaef67fb56,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,"""In SageMaker, the /var/sagemaker directory structure is significant because SageMaker creates and uses a predefined set of subdirectories to manage training and inference artifacts automatically.""",0,0;3;8;13;14,location_change,context_follow
garage_core_5cfdea4f3b80,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,,1,temporal_shift,unrelated_or_failed
garage_core_5d367f472a4b,False,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,2,6;10,numerical_shift,unrelated_or_failed
garage_core_5ecb7ceb595b,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,,5;9,entity_substitution,unrelated_or_failed
garage_core_5f5d6029f3df,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,,0;2;6;10,causal_change,unrelated_or_failed
garage_core_6014300c77ac,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,,11,entity_substitution,unrelated_or_failed
garage_core_620426aace2c,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,13,9;10,numerical_shift,conflict_awareness
garage_core_6402101ad3ca,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,,6;7;14,numerical_shift,unrelated_or_failed
garage_core_6641552b1c67,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,True,incorrect,"""The passages only describe Apple Music Replay 2025, not 2024, so I can’t specifically say what role it played in 2024 based on the provided evidence.""",0,0;1;2;3;4;5;6;7;8;9;10;11;12;13,temporal_shift,refusal_or_insufficient
garage_core_690eb8af315e,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,True,incorrect,"""The passages discuss a new indoor ice skating rink at the National Postal Museum, not the National Building Museum""",0,0;1;2;3;4,entity_substitution,refusal_or_insufficient
garage_core_6a375bf788d4,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,False,correct,,2,2,entity_substitution,context_follow
garage_core_6a7f9f435948,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,"""Billy Bob Thornton was born on August 4, 1965.""",5,5;9;11,temporal_shift,context_follow
garage_core_6c932d16bc19,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,"""Transit Gateway Connect creates an interconnection from Transit Gateway to AWS SD-WAN partner services and simplifies branch connectivity by integrating SD-WAN virtual appliances into Transit Gateway over IPsec tunnels, with dynamic route exchange supported via BGP modes.""",5,5;10,entity_substitution,context_follow
garage_core_6d38e6e2947f,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,"""Scarlett Johansson is set to star next in the MonsterVerse franchise""",0,0;1;2;3;4;5;9;13,entity_substitution,context_follow
garage_core_6d9a3ddbe836,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,“Bad Bunny has reshaped Latin music globally by bringing regional Mexican music and urbano pop to the forefront of the global music scene...”,5,2;3;5;6;14,causal_change,context_follow
garage_core_6fe86c6ec7d2,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,0,0;7,temporal_shift,unrelated_or_failed
garage_core_70ef7116e67a,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,False,correct,,5,5,entity_substitution,context_follow
garage_core_72d08672851e,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,False,correct,,,12;13,causal_change,context_follow
garage_core_733a5f8fa752,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,5,3,temporal_shift,unrelated_or_failed
garage_core_740865207c7e,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,"He has served in that position since January 1, 2012.",0,0;5;7;9;11,temporal_shift,context_follow
garage_core_74532a823c10,False,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,2,0;1;4;5;7;8;10;12;13,relation_inversion,memory_override
garage_core_7610620f00d5,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,"""Dexatrim addresses consumer demand for weight-management support by offering weight-loss and fitness products designed to curb appetite, reduce cravings, support portion control, and provide vitamins, antioxidants, protein, and other diet-related support.""",6,0,causal_change,context_follow
garage_core_7622615002e5,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,6,2;5;10;11;12;14,numerical_shift,unrelated_or_failed
garage_core_763a784f306f,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,0,0;1,causal_change,memory_override
garage_core_76fc55d3f098,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,"Financially, the consent order required Honda Finance to pay $14.2 million total: about $11.7 million in consumer redress/returns to harmed drivers and a $2.5 million civil money penalty/fine.",14,0;1;3;4;7;9;10;12;13;14,numerical_shift,context_follow
garage_core_78dd6fc9ae82,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,14,5,causal_change,memory_override
garage_core_7990a5d9394e,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,"""However, the passages note that dedicated or exclusive frequencies do not fully prevent interference or disrupted connections.""",4,1;2;4,negation_modality,context_follow
garage_core_79f401c745ac,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,Gen Z is 42% more likely than average to discover new music through short video clips on platforms like TikTok.,10,10,numerical_shift,context_follow
garage_core_7b768912aebb,False,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,5,3;4;5,entity_substitution,memory_override
garage_core_7d9cd9b07bc2,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,,4,temporal_shift,unrelated_or_failed
garage_core_7e733786ea3c,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,"Its key features include tools for data exploration, preparation, and integration; big data processing; fast SQL analytics; ML model development and training; and predictive analytics workflow automation.",6,6;10,negation_modality,context_follow
garage_core_7f158a4d58eb,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,"""Optical Cable Corporation's FY 2024 annual sales declined primarily because of intensified pricing pressure across the industry, which persisted through most of 2024 and affected sales during the first three quarters.""",4,4,causal_change,context_follow
garage_core_7fdc561f1ba0,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,False,correct,,,0,entity_substitution,context_follow
garage_core_809702963b2f,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,,0,location_change,unrelated_or_failed
garage_core_80a05eae0619,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,,8,entity_substitution,unrelated_or_failed
garage_core_80e604b99e34,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,"""The user base reached about 790.97 million in 2024 after 6.1% growth from 2023""",2,2;6;7;12,numerical_shift,context_follow
garage_core_80fa60e7c9e6,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,,10,entity_substitution,unrelated_or_failed
garage_core_81643acb4b86,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,False,correct,,,0;2;3;4;6;11;14,causal_change,both_claims
garage_core_816499c5b040,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,"The passages also credit Luis Enrique’s leadership, tactical changes, adaptability, and the coaching staff’s ability to analyze opponents and instill a winning mentality.",2,2;8;10,entity_substitution,context_follow
garage_core_81e2bc2c8d31,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,,2,numerical_shift,unrelated_or_failed
garage_core_829ce7bf44c1,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,1,3,causal_change,refusal_or_insufficient
garage_core_867c4e733565,False,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,"""one passage cites estimates as high as 5.5% annual GDP growth""",8,8,numerical_shift,context_follow
garage_core_8724e64073f0,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,False,correct,,,0;1;2;3;8;12,causal_change,context_follow
garage_core_87afec31ff99,False,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,,11,numerical_shift,unrelated_or_failed
garage_core_88a17c3772d0,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,"""PAFA said it closed its degree programs because of declining endowment payouts... endowment payouts had fallen sharply""",6,2;6;7;8;10;11;13,causal_change,context_follow
garage_core_892e8f6dfb34,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,"""security and privacy risks, including spoofing, unauthorized access, and data breaches [3][4][7][10][11]""",11,3;4;7;10,causal_change,context_follow
garage_core_8a261de5bbc7,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,,4;13,numerical_shift,unrelated_or_failed
garage_core_8af3d5660c24,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,"“Looking ahead, NASA says the PUNCH mission is planned for March 2025 to study the Sun’s corona and the solar system using four satellites.”",8,8,temporal_shift,context_follow
garage_core_8c90c97a0242,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,“Microsoft may face higher customer acquisition costs and greater revenue volatility under subscriptions.”,3,3,causal_change,context_follow
garage_core_8c93c2dcf0db,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,"The 2025 GAAP Taxonomy changes described in the passages include: new elements primarily for real estate investment trust disclosures, private company accounting alternatives, and deprecations tied to superseded guidance.",0,0,entity_substitution,context_follow
garage_core_8df86b4e6643,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,False,correct,,,0,causal_change,context_follow
garage_core_8e6b29cdbcb4,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,"""with players such as Daniil Medvedev and Alexander Zverev mentioned as possible inheritors of the mantle.""",2,2,entity_substitution,context_follow
garage_core_8f1f3ac0528a,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,"""wage inequality has fallen in about three-quarters of countries since 2000""",0,0;2,numerical_shift,context_follow
garage_core_9056bc5e2cd8,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,"""almost every class has more subclasses than before, generally with a standard three subclasses each""",0,0,numerical_shift,context_follow
garage_core_910f54b1b71f,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,"“For coverage specifically tied to Trump’s 2025 inauguration events, the passages mention NBC News, CBS News, and ABC News as providing inauguration coverage…”",7,5,entity_substitution,context_follow
garage_core_918ec7f59270,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,False,correct,,,7,entity_substitution,context_follow
garage_core_922e8800917b,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,,1,relation_inversion,memory_override
garage_core_92d712eca915,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,"""GE Power lost $531 million and took a $22 billion write-off.""",7,7,numerical_shift,context_follow
garage_core_932510072df5,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,False,correct,,10,5;12,numerical_shift,context_follow
garage_core_93a0985cc421,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,"“For the January 2025 meeting specifically, markets are described as expecting a pause/skip rather than a cut.[0][10]”",1,11;12,numerical_shift,both_claims
garage_core_94688187aa45,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,"""on recent releases, especially *1989 (Taylor’s Version)*, AI tools were used to generate instrumentals, create ambient textures, and manipulate vocal harmonies.""",0,0,entity_substitution,context_follow
garage_core_95d501e85930,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,False,correct,,,4,entity_substitution,context_follow
garage_core_98f6f377d402,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,"CBS’ audience for Sunday’s final round of the 2024 Masters rose 20% to 14.470 million viewers from 12.058 million in 2023 when Scheffler won, making it the tournament’s largest final-round audience since 2021.",1,1;2;5;7;8;13,relation_inversion,context_follow
garage_core_997b9338ebe6,False,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,"""The MOCA exhibition is RECKONINGS""",0,0;1;2;3;4;5;6;7,entity_substitution,context_follow
garage_core_99dca7c4d4ed,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,“alongside worldwide license requirements for cloud computing services”,12,6;12,entity_substitution,context_follow
garage_core_9a4e7a2f2490,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,,2,numerical_shift,unrelated_or_failed
garage_core_9a5b3f90a3ab,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,,1;5;14,location_change,unrelated_or_failed
garage_core_9ceabbb58805,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,False,False,correct,,,1;6;8,ranking_flip,unrelated_or_failed
garage_core_9d84b019b88f,True,azure-gpt,gpt-5.4,0,GPT,azure-gpt,gpt-5.4,GPT,True,same_exact_model,True,True,incorrect,"""More broadly, 30 states have continued to challenge the 2023 rule, and in those states the rule has been stayed""",3,3,numerical_shift,context_follow
